"","Index","From.Date","To.Date","NOx"
"2021-01-07 07:15:00"," 814","2021-01-07 07:15:00","2021-01-07 07:30:00","26.1453686587525"
"2021-01-07 07:30:00"," 815","2021-01-07 07:30:00","2021-01-07 07:45:00","30.0066431619299"
"2021-01-07 07:45:00"," 816","2021-01-07 07:45:00","2021-01-07 08:00:00","31.5688089625757"
"2021-01-07 08:00:00"," 817","2021-01-07 08:00:00","2021-01-07 08:15:00","35.6597824943455"
"2021-01-07 08:15:00"," 818","2021-01-07 08:15:00","2021-01-07 08:30:00","38.7576557579821"
"2021-01-07 08:30:00"," 819","2021-01-07 08:30:00","2021-01-07 08:45:00","35.1330481864234"
"2021-01-07 08:45:00"," 820","2021-01-07 08:45:00","2021-01-07 09:00:00","32.1716031992296"
"2021-01-07 09:00:00"," 821","2021-01-07 09:00:00","2021-01-07 09:15:00","35.6273681781051"
"2021-01-07 09:15:00"," 822","2021-01-07 09:15:00","2021-01-07 09:30:00","34.5618063428033"
"2021-01-07 09:30:00"," 823","2021-01-07 09:30:00","2021-01-07 09:45:00","33.1409470295169"
"2021-01-07 09:45:00"," 824","2021-01-07 09:45:00","2021-01-07 10:00:00","32.4369671364899"
"2021-01-07 10:00:00"," 825","2021-01-07 10:00:00","2021-01-07 10:15:00","31.7983155017759"
"2021-01-07 10:15:00"," 826","2021-01-07 10:15:00","2021-01-07 10:30:00","31.170073787581"
"2021-01-07 10:30:00"," 827","2021-01-07 10:30:00","2021-01-07 10:45:00","30.5468639958824"
"2021-01-07 10:45:00"," 828","2021-01-07 10:45:00","2021-01-07 11:00:00","36.5513051519644"
"2021-01-07 11:00:00"," 829","2021-01-07 11:00:00","2021-01-07 11:15:00","35.8345391476714"
"2021-01-07 11:15:00"," 830","2021-01-07 11:15:00","2021-01-07 11:30:00","33.3140704367671"
"2021-01-07 11:30:00"," 831","2021-01-07 11:30:00","2021-01-07 11:45:00","34.1790172136561"
"2021-01-07 11:45:00"," 832","2021-01-07 11:45:00","2021-01-07 12:00:00","34.6802172914189"
"2021-01-07 12:00:00"," 833","2021-01-07 12:00:00","2021-01-07 12:15:00","35.1485078533171"
"2021-01-07 12:15:00"," 834","2021-01-07 12:15:00","2021-01-07 12:30:00","35.6117346650527"
"2021-01-07 12:30:00"," 835","2021-01-07 12:30:00","2021-01-07 12:45:00","36.0725918205605"
"2021-01-07 12:45:00"," 836","2021-01-07 12:45:00","2021-01-07 13:00:00","33.560676561371"
"2021-01-07 13:00:00"," 837","2021-01-07 13:00:00","2021-01-07 13:15:00","30.8302652669926"
"2021-01-07 13:15:00"," 838","2021-01-07 13:15:00","2021-01-07 13:30:00","37.2610761170568"
"2021-01-07 13:30:00"," 839","2021-01-07 13:30:00","2021-01-07 13:45:00","35.9056430932357"
"2021-01-07 13:45:00"," 840","2021-01-07 13:45:00","2021-01-07 14:00:00","34.3196196016826"
"2021-01-07 14:00:00"," 841","2021-01-07 14:00:00","2021-01-07 14:15:00","32.7308316675548"
"2021-01-07 14:15:00"," 842","2021-01-07 14:15:00","2021-01-07 14:30:00","36.8050918512983"
"2021-01-07 14:30:00"," 843","2021-01-07 14:30:00","2021-01-07 14:45:00","36.4340205902509"
"2021-01-07 14:45:00"," 844","2021-01-07 14:45:00","2021-01-07 15:00:00","37.6542618416498"
"2021-01-07 15:00:00"," 845","2021-01-07 15:00:00","2021-01-07 15:15:00","41.3342410166366"
"2021-01-07 15:15:00"," 846","2021-01-07 15:15:00","2021-01-07 15:30:00","51.2262432317104"
"2021-01-07 15:30:00"," 847","2021-01-07 15:30:00","2021-01-07 15:45:00","42.35851085497"
"2021-01-07 15:45:00"," 848","2021-01-07 15:45:00","2021-01-07 16:00:00","41.5517600073712"
"2021-01-07 16:00:00"," 849","2021-01-07 16:00:00","2021-01-07 16:15:00","41.416593035804"
"2021-01-07 16:15:00"," 850","2021-01-07 16:15:00","2021-01-07 16:30:00","38.1749895081436"
"2021-01-07 16:30:00"," 851","2021-01-07 16:30:00","2021-01-07 16:45:00","38.996167044288"
"2021-01-07 16:45:00"," 852","2021-01-07 16:45:00","2021-01-07 17:00:00","42.5753623371936"
"2021-01-07 17:00:00"," 853","2021-01-07 17:00:00","2021-01-07 17:15:00","42.0620029302911"
"2021-01-07 17:15:00"," 854","2021-01-07 17:15:00","2021-01-07 17:30:00","49.3074651392204"
"2021-01-07 17:30:00"," 855","2021-01-07 17:30:00","2021-01-07 17:45:00","54.8865684170215"
"2021-01-07 17:45:00"," 856","2021-01-07 17:45:00","2021-01-07 18:00:00","76.2677770788682"
"2021-01-07 18:00:00"," 857","2021-01-07 18:00:00","2021-01-07 18:15:00","81.6284793177808"
"2021-01-07 18:15:00"," 858","2021-01-07 18:15:00","2021-01-07 18:30:00","66.9739744872465"
"2021-01-07 18:30:00"," 859","2021-01-07 18:30:00","2021-01-07 18:45:00","72.3828513981801"
"2021-01-07 18:45:00"," 860","2021-01-07 18:45:00","2021-01-07 19:00:00","79.8903703660928"
"2021-01-07 19:00:00"," 861","2021-01-07 19:00:00","2021-01-07 19:15:00","75.4475969092611"
"2021-01-07 19:15:00"," 862","2021-01-07 19:15:00","2021-01-07 19:30:00","80.2259136726974"
"2021-01-07 19:30:00"," 863","2021-01-07 19:30:00","2021-01-07 19:45:00","69.6628435560835"
"2021-01-07 19:45:00"," 864","2021-01-07 19:45:00","2021-01-07 20:00:00","84.7468746198011"
"2021-01-07 20:00:00"," 865","2021-01-07 20:00:00","2021-01-07 20:15:00","73.2602710440647"
"2021-01-07 20:15:00"," 866","2021-01-07 20:15:00","2021-01-07 20:30:00","71.2192836329938"
"2021-01-07 20:30:00"," 867","2021-01-07 20:30:00","2021-01-07 20:45:00","70.9476067952023"
"2021-01-07 20:45:00"," 868","2021-01-07 20:45:00","2021-01-07 21:00:00","75.2075579286288"
"2021-01-07 21:00:00"," 869","2021-01-07 21:00:00","2021-01-07 21:15:00","68.5021087073371"
"2021-01-07 21:15:00"," 870","2021-01-07 21:15:00","2021-01-07 21:30:00","68.8548654720466"
"2021-01-07 21:30:00"," 871","2021-01-07 21:30:00","2021-01-07 21:45:00","65.7843025912863"
"2021-01-07 21:45:00"," 872","2021-01-07 21:45:00","2021-01-07 22:00:00","48.5284768223637"
"2021-01-07 22:00:00"," 873","2021-01-07 22:00:00","2021-01-07 22:15:00","41.8485305291504"
"2021-01-07 22:15:00"," 874","2021-01-07 22:15:00","2021-01-07 22:30:00","39.2774673750854"
"2021-01-07 22:30:00"," 875","2021-01-07 22:30:00","2021-01-07 22:45:00","37.4208440385329"
"2021-01-07 22:45:00"," 876","2021-01-07 22:45:00","2021-01-07 23:00:00","33.6587077048585"
"2021-01-07 23:00:00"," 877","2021-01-07 23:00:00","2021-01-07 23:15:00","34.322269801626"
"2021-01-07 23:15:00"," 878","2021-01-07 23:15:00","2021-01-07 23:30:00","29.2726172730871"
"2021-01-07 23:30:00"," 879","2021-01-07 23:30:00","2021-01-07 23:45:00","30.4965583236947"
"2021-01-07 23:45:00"," 880","2021-01-07 23:45:00","2021-01-08 00:00:00","27.7145981960064"
"2021-01-08"," 881","2021-01-08 00:00:00","2021-01-08 00:15:00","24.6077583974094"
"2021-01-08 00:15:00"," 882","2021-01-08 00:15:00","2021-01-08 00:30:00","25.7655168833504"
"2021-01-08 00:30:00"," 883","2021-01-08 00:30:00","2021-01-08 00:45:00","23.440224614897"
"2021-01-08 00:45:00"," 884","2021-01-08 00:45:00","2021-01-08 01:00:00","23.4627560219263"
"2021-01-08 01:00:00"," 885","2021-01-08 01:00:00","2021-01-08 01:15:00","21.7108929543666"
"2021-01-08 01:15:00"," 886","2021-01-08 01:15:00","2021-01-08 01:30:00","22.6388548563939"
"2021-01-08 01:30:00"," 887","2021-01-08 01:30:00","2021-01-08 01:45:00","25.8082287047572"
"2021-01-08 01:45:00"," 888","2021-01-08 01:45:00","2021-01-08 02:00:00","25.5174987258251"
"2021-01-08 02:00:00"," 889","2021-01-08 02:00:00","2021-01-08 02:15:00","22.2134439564354"
"2021-01-08 02:15:00"," 890","2021-01-08 02:15:00","2021-01-08 02:30:00","21.3169172351035"
"2021-01-08 02:30:00"," 891","2021-01-08 02:30:00","2021-01-08 02:45:00","22.2724040839801"
"2021-01-08 02:45:00"," 892","2021-01-08 02:45:00","2021-01-08 03:00:00","18.4920185604681"
"2021-01-08 03:00:00"," 893","2021-01-08 03:00:00","2021-01-08 03:15:00","20.8777898877922"
"2021-01-08 03:15:00"," 894","2021-01-08 03:15:00","2021-01-08 03:30:00","18.4768145058048"
"2021-01-08 03:30:00"," 895","2021-01-08 03:30:00","2021-01-08 03:45:00","18.1352121172126"
"2021-01-08 03:45:00"," 896","2021-01-08 03:45:00","2021-01-08 04:00:00","20.7821188805689"
"2021-01-08 04:00:00"," 897","2021-01-08 04:00:00","2021-01-08 04:15:00","19.8443417744889"
"2021-01-08 04:15:00"," 898","2021-01-08 04:15:00","2021-01-08 04:30:00","18.6192636661334"
"2021-01-08 04:30:00"," 899","2021-01-08 04:30:00","2021-01-08 04:45:00","20.3004466532046"
"2021-01-08 04:45:00"," 900","2021-01-08 04:45:00","2021-01-08 05:00:00","18.5961286025477"
"2021-01-08 05:00:00"," 901","2021-01-08 05:00:00","2021-01-08 05:15:00","17.1154529864281"
"2021-01-08 05:15:00"," 902","2021-01-08 05:15:00","2021-01-08 05:30:00","17.513281932779"
"2021-01-08 05:30:00"," 903","2021-01-08 05:30:00","2021-01-08 05:45:00","18.73814113689"
"2021-01-08 05:45:00"," 904","2021-01-08 05:45:00","2021-01-08 06:00:00","19.626613019238"
"2021-01-08 06:00:00"," 905","2021-01-08 06:00:00","2021-01-08 06:15:00","16.5820405995526"
"2021-01-08 06:15:00"," 906","2021-01-08 06:15:00","2021-01-08 06:30:00","14.7035758959651"
"2021-01-08 06:30:00"," 907","2021-01-08 06:30:00","2021-01-08 06:45:00","19.8487848623949"
"2021-01-08 06:45:00"," 908","2021-01-08 06:45:00","2021-01-08 07:00:00","21.523620342749"
"2021-01-08 07:00:00"," 909","2021-01-08 07:00:00","2021-01-08 07:15:00","30.01263725338"
"2021-01-08 07:15:00"," 910","2021-01-08 07:15:00","2021-01-08 07:30:00","31.4881689939277"
"2021-01-08 07:30:00"," 911","2021-01-08 07:30:00","2021-01-08 07:45:00","34.535027767707"
"2021-01-08 07:45:00"," 912","2021-01-08 07:45:00","2021-01-08 08:00:00","35.2631776707561"
"2021-01-08 08:00:00"," 913","2021-01-08 08:00:00","2021-01-08 08:15:00","38.5392543360274"
"2021-01-08 08:15:00"," 914","2021-01-08 08:15:00","2021-01-08 08:30:00","47.6596749312833"
"2021-01-08 08:30:00"," 915","2021-01-08 08:30:00","2021-01-08 08:45:00","46.4804497433531"
"2021-01-08 08:45:00"," 916","2021-01-08 08:45:00","2021-01-08 09:00:00","46.3467596388146"
"2021-01-08 09:00:00"," 917","2021-01-08 09:00:00","2021-01-08 09:15:00","46.9053286752567"
"2021-01-08 09:15:00"," 918","2021-01-08 09:15:00","2021-01-08 09:30:00","41.3965309668551"
"2021-01-08 09:30:00"," 919","2021-01-08 09:30:00","2021-01-08 09:45:00","46.8520785908293"
"2021-01-08 09:45:00"," 920","2021-01-08 09:45:00","2021-01-08 10:00:00","47.2691133113577"
"2021-01-08 10:00:00"," 921","2021-01-08 10:00:00","2021-01-08 10:15:00","47.2825620507827"
"2021-01-08 10:15:00"," 922","2021-01-08 10:15:00","2021-01-08 10:30:00","47.2737574461249"
"2021-01-08 10:30:00"," 923","2021-01-08 10:30:00","2021-01-08 10:45:00","47.2724003580917"
"2021-01-08 10:45:00"," 924","2021-01-08 10:45:00","2021-01-08 11:00:00","46.6462483430603"
"2021-01-08 11:00:00"," 925","2021-01-08 11:00:00","2021-01-08 11:15:00","48.9032434863111"
"2021-01-08 11:15:00"," 926","2021-01-08 11:15:00","2021-01-08 11:30:00","43.4908766051648"
"2021-01-08 11:30:00"," 927","2021-01-08 11:30:00","2021-01-08 11:45:00","47.0515997352144"
"2021-01-08 11:45:00"," 928","2021-01-08 11:45:00","2021-01-08 12:00:00","51.8249916202648"
"2021-01-08 12:00:00"," 929","2021-01-08 12:00:00","2021-01-08 12:15:00","56.6593580909037"
"2021-01-08 12:15:00"," 930","2021-01-08 12:15:00","2021-01-08 12:30:00","61.4659494571589"
"2021-01-08 12:30:00"," 931","2021-01-08 12:30:00","2021-01-08 12:45:00","66.2428870288209"
"2021-01-08 12:45:00"," 932","2021-01-08 12:45:00","2021-01-08 13:00:00","60.5475398330978"
"2021-01-08 13:00:00"," 933","2021-01-08 13:00:00","2021-01-08 13:15:00","48.0287675250675"
"2021-01-08 13:15:00"," 934","2021-01-08 13:15:00","2021-01-08 13:30:00","50.6580947294924"
"2021-01-08 13:30:00"," 935","2021-01-08 13:30:00","2021-01-08 13:45:00","43.5860572795196"
"2021-01-08 13:45:00"," 936","2021-01-08 13:45:00","2021-01-08 14:00:00","40.0654775864903"
"2021-01-08 14:00:00"," 937","2021-01-08 14:00:00","2021-01-08 14:15:00","37.3411372469774"
"2021-01-08 14:15:00"," 938","2021-01-08 14:15:00","2021-01-08 14:30:00","40.0481607151656"
"2021-01-08 14:30:00"," 939","2021-01-08 14:30:00","2021-01-08 14:45:00","41.7955639059961"
"2021-01-08 14:45:00"," 940","2021-01-08 14:45:00","2021-01-08 15:00:00","39.1530269353495"
"2021-01-08 15:00:00"," 941","2021-01-08 15:00:00","2021-01-08 15:15:00","35.2917011396543"
"2021-01-08 15:15:00"," 942","2021-01-08 15:15:00","2021-01-08 15:30:00","37.3949886033853"
"2021-01-08 15:30:00"," 943","2021-01-08 15:30:00","2021-01-08 15:45:00","38.7860977091026"
"2021-01-08 15:45:00"," 944","2021-01-08 15:45:00","2021-01-08 16:00:00","37.8585048910384"
"2021-01-08 16:00:00"," 945","2021-01-08 16:00:00","2021-01-08 16:15:00","37.2316900856851"
"2021-01-08 16:15:00"," 946","2021-01-08 16:15:00","2021-01-08 16:30:00","44.3249657552524"
"2021-01-08 16:30:00"," 947","2021-01-08 16:30:00","2021-01-08 16:45:00","48.7678254435926"
"2021-01-08 16:45:00"," 948","2021-01-08 16:45:00","2021-01-08 17:00:00","46.6286972152706"
"2021-01-08 17:00:00"," 949","2021-01-08 17:00:00","2021-01-08 17:15:00","40.1815458913758"
"2021-01-08 17:15:00"," 950","2021-01-08 17:15:00","2021-01-08 17:30:00","46.6919767259257"
"2021-01-08 17:30:00"," 951","2021-01-08 17:30:00","2021-01-08 17:45:00","46.2139891991755"
"2021-01-08 17:45:00"," 952","2021-01-08 17:45:00","2021-01-08 18:00:00","51.2135612825579"
"2021-01-08 18:00:00"," 953","2021-01-08 18:00:00","2021-01-08 18:15:00","70.25870258778"
"2021-01-08 18:15:00"," 954","2021-01-08 18:15:00","2021-01-08 18:30:00","67.5027417138934"
"2021-01-08 18:30:00"," 955","2021-01-08 18:30:00","2021-01-08 18:45:00","55.8143082191694"
"2021-01-08 18:45:00"," 956","2021-01-08 18:45:00","2021-01-08 19:00:00","55.8941265352861"
"2021-01-08 19:00:00"," 957","2021-01-08 19:00:00","2021-01-08 19:15:00","65.1237594183074"
"2021-01-08 19:15:00"," 958","2021-01-08 19:15:00","2021-01-08 19:30:00","61.8756722602315"
"2021-01-08 19:30:00"," 959","2021-01-08 19:30:00","2021-01-08 19:45:00","71.5814791005043"
"2021-01-08 19:45:00"," 960","2021-01-08 19:45:00","2021-01-08 20:00:00","62.4976505638018"
"2021-01-08 20:00:00"," 961","2021-01-08 20:00:00","2021-01-08 20:15:00","59.0886986395409"
"2021-01-08 20:15:00"," 962","2021-01-08 20:15:00","2021-01-08 20:30:00","57.0561263720393"
"2021-01-08 20:30:00"," 963","2021-01-08 20:30:00","2021-01-08 20:45:00","64.6026093681972"
"2021-01-08 20:45:00"," 964","2021-01-08 20:45:00","2021-01-08 21:00:00","51.2391648243832"
"2021-01-08 21:00:00"," 965","2021-01-08 21:00:00","2021-01-08 21:15:00","52.6550206597585"
"2021-01-08 21:15:00"," 966","2021-01-08 21:15:00","2021-01-08 21:30:00","46.7813377628839"
"2021-01-08 21:30:00"," 967","2021-01-08 21:30:00","2021-01-08 21:45:00","55.2584852623422"
"2021-01-08 21:45:00"," 968","2021-01-08 21:45:00","2021-01-08 22:00:00","61.6061224917504"
"2021-01-08 22:00:00"," 969","2021-01-08 22:00:00","2021-01-08 22:15:00","76.5873769538924"
"2021-01-08 22:15:00"," 970","2021-01-08 22:15:00","2021-01-08 22:30:00","73.0596964398431"
"2021-01-08 22:30:00"," 971","2021-01-08 22:30:00","2021-01-08 22:45:00","63.3033245385161"
"2021-01-08 22:45:00"," 972","2021-01-08 22:45:00","2021-01-08 23:00:00","60.349434628063"
"2021-01-08 23:00:00"," 973","2021-01-08 23:00:00","2021-01-08 23:15:00","55.4472754904018"
"2021-01-08 23:15:00"," 974","2021-01-08 23:15:00","2021-01-08 23:30:00","48.3807706265582"
"2021-01-08 23:30:00"," 975","2021-01-08 23:30:00","2021-01-08 23:45:00","35.7355578815619"
"2021-01-08 23:45:00"," 976","2021-01-08 23:45:00","2021-01-09 00:00:00","33.9946295001072"
"2021-01-09"," 977","2021-01-09 00:00:00","2021-01-09 00:15:00","33.1291626329916"
"2021-01-09 00:15:00"," 978","2021-01-09 00:15:00","2021-01-09 00:30:00","32.3137123977281"
"2021-01-09 00:30:00"," 979","2021-01-09 00:30:00","2021-01-09 00:45:00","31.2239500914781"
"2021-01-09 00:45:00"," 980","2021-01-09 00:45:00","2021-01-09 01:00:00","29.6113877839181"
"2021-01-09 01:00:00"," 981","2021-01-09 01:00:00","2021-01-09 01:15:00","27.0727363509342"
"2021-01-09 01:15:00"," 982","2021-01-09 01:15:00","2021-01-09 01:30:00","24.4608387642711"
"2021-01-09 01:30:00"," 983","2021-01-09 01:30:00","2021-01-09 01:45:00","25.8394433195576"
"2021-01-09 01:45:00"," 984","2021-01-09 01:45:00","2021-01-09 02:00:00","24.3947651476907"
"2021-01-09 02:00:00"," 985","2021-01-09 02:00:00","2021-01-09 02:15:00","22.5215398201485"
"2021-01-09 02:15:00"," 986","2021-01-09 02:15:00","2021-01-09 02:30:00","25.5824854121538"
"2021-01-09 02:30:00"," 987","2021-01-09 02:30:00","2021-01-09 02:45:00","25.4983005120673"
"2021-01-09 02:45:00"," 988","2021-01-09 02:45:00","2021-01-09 03:00:00","27.3893346653305"
"2021-01-09 03:00:00"," 989","2021-01-09 03:00:00","2021-01-09 03:15:00","27.274994460613"
"2021-01-09 03:15:00"," 990","2021-01-09 03:15:00","2021-01-09 03:30:00","24.1691397889399"
"2021-01-09 03:30:00"," 991","2021-01-09 03:30:00","2021-01-09 03:45:00","25.9077977872721"
"2021-01-09 03:45:00"," 992","2021-01-09 03:45:00","2021-01-09 04:00:00","23.6371467790595"
"2021-01-09 04:00:00"," 993","2021-01-09 04:00:00","2021-01-09 04:15:00","23.100501079209"
"2021-01-09 04:15:00"," 994","2021-01-09 04:15:00","2021-01-09 04:30:00","21.9250618673534"
"2021-01-09 04:30:00"," 995","2021-01-09 04:30:00","2021-01-09 04:45:00","21.8707100523721"
"2021-01-09 04:45:00"," 996","2021-01-09 04:45:00","2021-01-09 05:00:00","22.2916181163337"
"2021-01-09 05:00:00"," 997","2021-01-09 05:00:00","2021-01-09 05:15:00","18.9431922199249"
"2021-01-09 05:15:00"," 998","2021-01-09 05:15:00","2021-01-09 05:30:00","23.9809621297858"
"2021-01-09 05:30:00"," 999","2021-01-09 05:30:00","2021-01-09 05:45:00","22.0546431913048"
"2021-01-09 05:45:00","1000","2021-01-09 05:45:00","2021-01-09 06:00:00","22.9849227687932"
"2021-01-09 06:00:00","1001","2021-01-09 06:00:00","2021-01-09 06:15:00","22.1899910675762"
"2021-01-09 06:15:00","1002","2021-01-09 06:15:00","2021-01-09 06:30:00","24.4744882369141"
"2021-01-09 06:30:00","1003","2021-01-09 06:30:00","2021-01-09 06:45:00","24.2615959632203"
"2021-01-09 06:45:00","1004","2021-01-09 06:45:00","2021-01-09 07:00:00","22.6789719303463"
"2021-01-09 07:00:00","1005","2021-01-09 07:00:00","2021-01-09 07:15:00","25.2851806191546"
"2021-01-09 07:15:00","1006","2021-01-09 07:15:00","2021-01-09 07:30:00","28.7943566532368"
"2021-01-09 07:30:00","1007","2021-01-09 07:30:00","2021-01-09 07:45:00","32.4465446619581"
"2021-01-09 07:45:00","1008","2021-01-09 07:45:00","2021-01-09 08:00:00","43.1961495972502"
"2021-01-09 08:00:00","1009","2021-01-09 08:00:00","2021-01-09 08:15:00","51.2285115957313"
"2021-01-09 08:15:00","1010","2021-01-09 08:15:00","2021-01-09 08:30:00","40.7768027801176"
"2021-01-09 08:30:00","1011","2021-01-09 08:30:00","2021-01-09 08:45:00","38.7741199898593"
"2021-01-09 08:45:00","1012","2021-01-09 08:45:00","2021-01-09 09:00:00","41.4858135617149"
"2021-01-09 09:00:00","1013","2021-01-09 09:00:00","2021-01-09 09:15:00","42.228913550719"
"2021-01-09 09:15:00","1014","2021-01-09 09:15:00","2021-01-09 09:30:00","40.4765780324794"
"2021-01-09 09:30:00","1015","2021-01-09 09:30:00","2021-01-09 09:45:00","43.3178465505465"
"2021-01-09 09:45:00","1016","2021-01-09 09:45:00","2021-01-09 10:00:00","42.7165506656148"
"2021-01-09 10:00:00","1017","2021-01-09 10:00:00","2021-01-09 10:15:00","41.8474586742945"
"2021-01-09 10:15:00","1018","2021-01-09 10:15:00","2021-01-09 10:30:00","40.9704497701834"
"2021-01-09 10:30:00","1019","2021-01-09 10:30:00","2021-01-09 10:45:00","40.1046579144887"
"2021-01-09 10:45:00","1020","2021-01-09 10:45:00","2021-01-09 11:00:00","37.0093004973487"
"2021-01-09 11:00:00","1021","2021-01-09 11:00:00","2021-01-09 11:15:00","42.721009785434"
"2021-01-09 11:15:00","1022","2021-01-09 11:15:00","2021-01-09 11:30:00","45.3979683015901"
"2021-01-09 11:30:00","1023","2021-01-09 11:30:00","2021-01-09 11:45:00","49.07433729858"
"2021-01-09 11:45:00","1024","2021-01-09 11:45:00","2021-01-09 12:00:00","51.8095391028134"
"2021-01-09 12:00:00","1025","2021-01-09 12:00:00","2021-01-09 12:15:00","54.4553549521215"
"2021-01-09 12:15:00","1026","2021-01-09 12:15:00","2021-01-09 12:30:00","57.0841884685238"
"2021-01-09 12:30:00","1027","2021-01-09 12:30:00","2021-01-09 12:45:00","59.703627598242"
"2021-01-09 12:45:00","1028","2021-01-09 12:45:00","2021-01-09 13:00:00","65.6518620438972"
"2021-01-09 13:00:00","1029","2021-01-09 13:00:00","2021-01-09 13:15:00","56.4471028537929"
"2021-01-09 13:15:00","1030","2021-01-09 13:15:00","2021-01-09 13:30:00","58.3797079436624"
"2021-01-09 13:30:00","1031","2021-01-09 13:30:00","2021-01-09 13:45:00","57.998514117512"
"2021-01-09 13:45:00","1032","2021-01-09 13:45:00","2021-01-09 14:00:00","46.2376382845871"
"2021-01-09 14:00:00","1033","2021-01-09 14:00:00","2021-01-09 14:15:00","45.2469227191107"
"2021-01-09 14:15:00","1034","2021-01-09 14:15:00","2021-01-09 14:30:00","42.9921336541379"
"2021-01-09 14:30:00","1035","2021-01-09 14:30:00","2021-01-09 14:45:00","41.6173337982374"
"2021-01-09 14:45:00","1036","2021-01-09 14:45:00","2021-01-09 15:00:00","42.9446769205206"
"2021-01-09 15:00:00","1037","2021-01-09 15:00:00","2021-01-09 15:15:00","42.1316961945859"
"2021-01-09 15:15:00","1038","2021-01-09 15:15:00","2021-01-09 15:30:00","41.8243811900401"
"2021-01-09 15:30:00","1039","2021-01-09 15:30:00","2021-01-09 15:45:00","36.682650118906"
"2021-01-09 15:45:00","1040","2021-01-09 15:45:00","2021-01-09 16:00:00","36.4433427790922"
"2021-01-09 16:00:00","1041","2021-01-09 16:00:00","2021-01-09 16:15:00","43.9970238882274"
"2021-01-09 16:15:00","1042","2021-01-09 16:15:00","2021-01-09 16:30:00","47.5323750820355"
"2021-01-09 16:30:00","1043","2021-01-09 16:30:00","2021-01-09 16:45:00","41.6498311255615"
"2021-01-09 16:45:00","1044","2021-01-09 16:45:00","2021-01-09 17:00:00","50.8340708563588"
"2021-01-09 17:00:00","1045","2021-01-09 17:00:00","2021-01-09 17:15:00","50.7441655568377"
"2021-01-09 17:15:00","1046","2021-01-09 17:15:00","2021-01-09 17:30:00","77.5700604735686"
"2021-01-09 17:30:00","1047","2021-01-09 17:30:00","2021-01-09 17:45:00","74.3233613905902"
"2021-01-09 17:45:00","1048","2021-01-09 17:45:00","2021-01-09 18:00:00","77.3581541846414"
"2021-01-09 18:00:00","1049","2021-01-09 18:00:00","2021-01-09 18:15:00","75.4576757897399"
"2021-01-09 18:15:00","1050","2021-01-09 18:15:00","2021-01-09 18:30:00","94.5339938874553"
"2021-01-09 18:30:00","1051","2021-01-09 18:30:00","2021-01-09 18:45:00","104.955099851635"
"2021-01-09 18:45:00","1052","2021-01-09 18:45:00","2021-01-09 19:00:00","123.000362292057"
"2021-01-09 19:00:00","1053","2021-01-09 19:00:00","2021-01-09 19:15:00","119.550315537894"
"2021-01-09 19:15:00","1054","2021-01-09 19:15:00","2021-01-09 19:30:00","106.941584572512"
"2021-01-09 19:30:00","1055","2021-01-09 19:30:00","2021-01-09 19:45:00","85.2737954273714"
"2021-01-09 19:45:00","1056","2021-01-09 19:45:00","2021-01-09 20:00:00","71.0706539640993"
"2021-01-09 20:00:00","1057","2021-01-09 20:00:00","2021-01-09 20:15:00","69.3830954831869"
"2021-01-09 20:15:00","1058","2021-01-09 20:15:00","2021-01-09 20:30:00","77.0867304976554"
"2021-01-09 20:30:00","1059","2021-01-09 20:30:00","2021-01-09 20:45:00","83.3251185291207"
"2021-01-09 20:45:00","1060","2021-01-09 20:45:00","2021-01-09 21:00:00","89.6724299761858"
"2021-01-09 21:00:00","1061","2021-01-09 21:00:00","2021-01-09 21:15:00","91.2011999025913"
"2021-01-09 21:15:00","1062","2021-01-09 21:15:00","2021-01-09 21:30:00","86.0005919489907"
"2021-01-09 21:30:00","1063","2021-01-09 21:30:00","2021-01-09 21:45:00","83.227627781358"
"2021-01-09 21:45:00","1064","2021-01-09 21:45:00","2021-01-09 22:00:00","80.7764839957502"
"2021-01-09 22:00:00","1065","2021-01-09 22:00:00","2021-01-09 22:15:00","85.5788322066341"
"2021-01-09 22:15:00","1066","2021-01-09 22:15:00","2021-01-09 22:30:00","88.3943283898628"
"2021-01-09 22:30:00","1067","2021-01-09 22:30:00","2021-01-09 22:45:00","70.9585011820605"
"2021-01-09 22:45:00","1068","2021-01-09 22:45:00","2021-01-09 23:00:00","58.7455934573316"
"2021-01-09 23:00:00","1069","2021-01-09 23:00:00","2021-01-09 23:15:00","57.372918564583"
"2021-01-09 23:15:00","1070","2021-01-09 23:15:00","2021-01-09 23:30:00","57.9374436681993"
"2021-01-09 23:30:00","1071","2021-01-09 23:30:00","2021-01-09 23:45:00","67.0028335584504"
"2021-01-09 23:45:00","1072","2021-01-09 23:45:00","2021-01-10 00:00:00","58.1522797230269"
"2021-01-10","1073","2021-01-10 00:00:00","2021-01-10 00:15:00","47.905706297907"
"2021-01-10 00:15:00","1074","2021-01-10 00:15:00","2021-01-10 00:30:00","39.1743156671776"
"2021-01-10 00:30:00","1075","2021-01-10 00:30:00","2021-01-10 00:45:00","33.8277977261537"
"2021-01-10 00:45:00","1076","2021-01-10 00:45:00","2021-01-10 01:00:00","33.2484531338107"
"2021-01-10 01:00:00","1077","2021-01-10 01:00:00","2021-01-10 01:15:00","30.4926961886356"
"2021-01-10 01:15:00","1078","2021-01-10 01:15:00","2021-01-10 01:30:00","26.3806188292548"
"2021-01-10 01:30:00","1079","2021-01-10 01:30:00","2021-01-10 01:45:00","23.5252767800263"
